Feature_ID	Language_ID	Value	English	Language name (-dialect)	Family	Region	Comment	Alignment	Cognate Set	Source	Loan	Reference
211.0	sout2896-lerek	taˈken	no; not	Lerek Lamaholot	Austronesian	8Lembata		t a ˈk e n	6580.0			
212.0	sout2896-lerek	no naˈne	and	Lerek Lamaholot	Austronesian	8Lembata		n o _ n a ˈn e	9953.0			
213.0	sout2896-lerek	məˈki	because	Lerek Lamaholot	Austronesian	8Lembata		m ə ˈk i	9980.0			
214.0	sout2896-lerek	məˈki	if	Lerek Lamaholot	Austronesian	8Lembata		m ə ˈk i	5056.0			
215.0	sout2896-lerek	no	with	Lerek Lamaholot	Austronesian	8Lembata		n o - -	73.0			
216.0	sout2896-lerek	aˈpɔi	what?	Lerek Lamaholot	Austronesian	8Lembata		- a ˈp ɔ i	239.0			
217.0	sout2896-lerek	eˈna	who?	Lerek Lamaholot	Austronesian	8Lembata		- e ˈn a -	6727.0			
218.0	sout2896-lerek	no ɡə; mai ɡa?; tamo nəɡaʔ	where?	Lerek Lamaholot	Austronesian	8Lembata		n o _ ɡ ə	9999.0			
219.0	sout2896-lerek	ˈdʒ͡əma ˈpira	when?	Lerek Lamaholot	Austronesian	8Lembata		( ˈdʒ͡ə - m a - ) _ ˈp i - - r a	220.0			
220.0	sout2896-lerek	naoɡa; nəroɡa	why?	Lerek Lamaholot	Austronesian	8Lembata		n a o ɡ a	6984.0			
221.0	sout2896-lerek	pira	how much; how many?	Lerek Lamaholot	Austronesian	8Lembata		p i r a	129.0			
222.0	sout2896-lerek	naboɡa	how?	Lerek Lamaholot	Austronesian	8Lembata		n a b o ɡ a	10008.0			
223.0	sout2896-lerek	naˈbe	this	Lerek Lamaholot	Austronesian	8Lembata		n a ˈb e	6205.0			
224.0	sout2896-lerek	naˈbo	that	Lerek Lamaholot	Austronesian	8Lembata		- n a ˈb o	3087.0			
225.0	sout2896-lerek	nəvəl; nədʒ͡e; nədʒ͡u	at	Lerek Lamaholot	Austronesian	8Lembata		n ə v ə l	9962.0			
226.0	sout2896-lerek	dʒ͡e ... ˈora	in; inside	Lerek Lamaholot	Austronesian	8Lembata		dʒ͡e - __ ˈo r a	9898.0			
227.0	sout2896-lerek	rəˈbe	here	Lerek Lamaholot	Austronesian	8Lembata		r ə ˈb e	9917.0			
228.0	sout2896-lerek	rəˈvəl	there	Lerek Lamaholot	Austronesian	8Lembata		r ə ˈv ə l -	9855.0			
229.0	sout2896-lerek	rəˈdʒ͡e	above	Lerek Lamaholot	Austronesian	8Lembata		r ə ˈdʒ͡e	9736.0			
230.0	sout2896-lerek	rəˈdʒ͡u	below	Lerek Lamaholot	Austronesian	8Lembata		r ə ˈdʒ͡u -	7316.0			
231.0	sout2896-lerek	hɛˈkɛn	left (side)	Lerek Lamaholot	Austronesian	8Lembata		h ɛ ˈk ɛ n	133.0			
232.0	sout2896-lerek	vaˈnan	right (side)	Lerek Lamaholot	Austronesian	8Lembata		v a ˈn a n -	6649.0			
233.0	sout2896-lerek	ˈue; ətˈhi	a few	Lerek Lamaholot	Austronesian	8Lembata		ˈu e	9958.0			
234.0	sout2896-lerek	vaˈɔl	all	Lerek Lamaholot	Austronesian	8Lembata		- v a ˈɔ l	9758.0			
235.0	sout2896-lerek	ˈrɔi	many	Lerek Lamaholot	Austronesian	8Lembata		ˈr ɔ i -	9922.0			
236.0	sout2896-lerek	əˈvaŋ ˈlakut	animal	Lerek Lamaholot	Austronesian	8Lembata		ə ˈv a ŋ _ ˈl a k u t	9959.0			
237.0	sout2896-lerek	-	fowl	Lerek Lamaholot	Austronesian	8Lembata						
238.0	sout2896-lerek	aˈor	dog	Lerek Lamaholot	Austronesian	8Lembata		a ˈo r	9782.0			
239.0	sout2896-lerek	vaˈver	pig	Lerek Lamaholot	Austronesian	8Lembata		v a ˈv e r	9149.0			
240.0	sout2896-lerek	maˈnuk	chicken	Lerek Lamaholot	Austronesian	8Lembata		m a ˈn u k	9163.0			
241.0	sout2896-lerek	məˈlak	rat	Lerek Lamaholot	Austronesian	8Lembata		m ə ˈl a k	4979.0			
242.0	sout2896-lerek	təˈkɛk	lizard	Lerek Lamaholot	Austronesian	8Lembata		t ə ˈk ɛ k - -	1145.0			
243.0	sout2896-lerek	laˈkɔr	civet cat	Lerek Lamaholot	Austronesian	8Lembata		- - l a ˈk ɔ r -	5824.0			
244.0	sout2896-lerek	ruˈhar	deer	Lerek Lamaholot	Austronesian	8Lembata		- - r u ˈh a r -	941.0			
245.0	sout2896-lerek	ɡurˈɡeŋ	frog	Lerek Lamaholot	Austronesian	8Lembata		ɡ u r ˈɡ e ŋ	10004.0			
246.0	sout2896-lerek	kəreˈbeŋ	bat	Lerek Lamaholot	Austronesian	8Lembata		k ə r e ˈb e ŋ	9800.0			
247.0	sout2896-lerek	miˈker	flying fox; fruit bat	Lerek Lamaholot	Austronesian	8Lembata		- - m i ˈk e r	9801.0			
248.0	sout2896-lerek	-	cuscus	Lerek Lamaholot	Austronesian	8Lembata						
249.0	sout2896-lerek	iˈkur	tail	Lerek Lamaholot	Austronesian	8Lembata		i ˈk u r - - - - -	479.0			
250.0	sout2896-lerek	iˈkan	fish	Lerek Lamaholot	Austronesian	8Lembata		- i ˈk a n	28.0			
251.0	sout2896-lerek	ˈiɔr	shark	Lerek Lamaholot	Austronesian	8Lembata		ˈi ɔ r	9883.0			
252.0	sout2896-lerek	təmˈhu	whale	Lerek Lamaholot	Austronesian	8Lembata		t ə m - ˈh u	9763.0			
253.0	sout2896-lerek	-	dolphin	Lerek Lamaholot	Austronesian	8Lembata						
254.0	sout2896-lerek	kɔb	crocodile	Lerek Lamaholot	Austronesian	8Lembata		k ɔ b -	5514.0			
255.0	sout2896-lerek	ɡəˈpap	monitor lizard	Lerek Lamaholot	Austronesian	8Lembata		ɡ ə ˈp a p	9932.0			
256.0	sout2896-lerek	toˈna loyoˈran	starfish	Lerek Lamaholot	Austronesian	8Lembata		t o ˈn a _ l o y o ˈr a n -	6257.0			
257.0	sout2896-lerek	keˈrar	turtle	Lerek Lamaholot	Austronesian	8Lembata		k e ˈr a r	10024.0			
258.0	sout2896-lerek	keˈrar	turtle (saltwater)	Lerek Lamaholot	Austronesian	8Lembata		k e ˈr a r	9994.0			
259.0	sout2896-lerek	kuˈkak	bird	Lerek Lamaholot	Austronesian	8Lembata		k u ˈk a k	9982.0			
260.0	sout2896-lerek	kəˈpik	wing	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈp i k - -	26.0			
261.0	sout2896-lerek	kabəˈlən	claw	Lerek Lamaholot	Austronesian	8Lembata		k a b ə ˈl ə n	10040.0			
262.0	sout2896-lerek	kuˈkak ˈriav	feather	Lerek Lamaholot	Austronesian	8Lembata		k u ˈk a k _ ˈr i a v	10018.0			
263.0	sout2896-lerek	roˈŋot	horn	Lerek Lamaholot	Austronesian	8Lembata		r o ˈŋ o t	10012.0			
264.0	sout2896-lerek	uˈlar	snake	Lerek Lamaholot	Austronesian	8Lembata		- u ˈl a r	203.0			
265.0	sout2896-lerek	iˈlot	scorpion	Lerek Lamaholot	Austronesian	8Lembata		i - ˈl o t	7903.0			
266.0	sout2896-lerek	teˈluk	egg	Lerek Lamaholot	Austronesian	8Lembata		- - - t e ˈl u k	242.0			
267.0	sout2896-lerek	helvaˈlak	earthworm	Lerek Lamaholot	Austronesian	8Lembata		h e l - - v a ˈl a k	8941.0			
268.0	sout2896-lerek	kəbuˈkal	butterfly	Lerek Lamaholot	Austronesian	8Lembata		k ə - b u ˈk - - a l	9590.0			
269.0	sout2896-lerek	kəmaˈmuk	fly (n.)	Lerek Lamaholot	Austronesian	8Lembata		k ə m a ˈm u k	9799.0			
270.0	sout2896-lerek	kəməˈŋeŋ	mosquito	Lerek Lamaholot	Austronesian	8Lembata		k ə - m ə ˈŋ e ŋ	4797.0			
271.0	sout2896-lerek	temiˈher	ant	Lerek Lamaholot	Austronesian	8Lembata		t e m i ˈh e r	8665.0			
272.0	sout2896-lerek	maˈyor	grasshopper	Lerek Lamaholot	Austronesian	8Lembata		m a - ˈy o r	9733.0			
273.0	sout2896-lerek	kəmoˈroŋ	locust	Lerek Lamaholot	Austronesian	8Lembata		k ə m o ˈr o ŋ -	5204.0			
274.0	sout2896-lerek	ˈlaka boˈrit	spider	Lerek Lamaholot	Austronesian	8Lembata		ˈl a k a _ b o ˈr i t	10041.0			
275.0	sout2896-lerek	kuˈtor	headlice	Lerek Lamaholot	Austronesian	8Lembata		k u ˈt o r	6316.0			
276.0	sout2896-lerek	kut kiˈan	louse eggs	Lerek Lamaholot	Austronesian	8Lembata		k u t - _ k i - ˈa n	6907.0			
277.0	sout2896-lerek	kut inan	mother louse	Lerek Lamaholot	Austronesian	8Lembata		k u t - _ - i n a n -	6272.0			
278.0	sout2896-lerek	təməˈlar	flea	Lerek Lamaholot	Austronesian	8Lembata		t ə m ə ˈl a r	2608.0			
279.0	sout2896-lerek	kətuˈmau	louse (clothing)	Lerek Lamaholot	Austronesian	8Lembata		k ə t u ˈm a u	85.0			
280.0	sout2896-lerek	təmaˈdʒ͡uŋ	bedbug	Lerek Lamaholot	Austronesian	8Lembata		- - t ə m a - ˈdʒ͡u ŋ -	8947.0			
281.0	sout2896-lerek	raˈjan; keˈdak	big	Lerek Lamaholot	Austronesian	8Lembata		r a ˈj a n	9659.0			
282.0	sout2896-lerek	anaˈkən	small	Lerek Lamaholot	Austronesian	8Lembata		a n a ˈk ə n	216.0			
283.0	sout2896-lerek	una moˈlun	old; worn (house)	Lerek Lamaholot	Austronesian	8Lembata		u n a _ m o ˈl u n	4083.0			
284.0	sout2896-lerek	una vəˈrun	new (house)	Lerek Lamaholot	Austronesian	8Lembata		u n a _ v ə ˈr u n	7041.0			
285.0	sout2896-lerek	ˈtua ˈmaɡu	old (people)	Lerek Lamaholot	Austronesian	8Lembata		ˈt u a _ ˈm a ɡ u	9990.0			
286.0	sout2896-lerek	ɡəˈrəp blaˈmun	young (people)	Lerek Lamaholot	Austronesian	8Lembata		ɡ ə ˈr ə p _ b l a ˈm u n	9757.0			
287.0	sout2896-lerek	meˈtəl; pemalˈha	lazy	Lerek Lamaholot	Austronesian	8Lembata		- - m e ˈt - - ə l -	1386.0			
288.0	sout2896-lerek	kənatiˈŋan	hot	Lerek Lamaholot	Austronesian	8Lembata		k ə n a t i ˈŋ a n	9896.0			
289.0	sout2896-lerek	lətəˈhən	cold	Lerek Lamaholot	Austronesian	8Lembata		- - l ə t ə ˈh ə n	4836.0			
290.0	sout2896-lerek	aluˈhən	good	Lerek Lamaholot	Austronesian	8Lembata		a l u ˈh ə n	10037.0			
291.0	sout2896-lerek	ɡuˈtun	bad	Lerek Lamaholot	Austronesian	8Lembata		ɡ u ˈt - - - - u n	770.0			
292.0	sout2896-lerek	mənuˈkən	full	Lerek Lamaholot	Austronesian	8Lembata		m ə n u ˈk ə n	9752.0			
293.0	sout2896-lerek	amuˈkən	empty	Lerek Lamaholot	Austronesian	8Lembata		a m u ˈk ə n	9762.0			
294.0	sout2896-lerek	daeˈkən	near	Lerek Lamaholot	Austronesian	8Lembata		d a e ˈk ə n	9849.0			
295.0	sout2896-lerek	doaˈkən	far	Lerek Lamaholot	Austronesian	8Lembata		- d o a ˈk ə n	6331.0			
296.0	sout2896-lerek	hənəbaˈrən	wet	Lerek Lamaholot	Austronesian	8Lembata		h ə n ə b a ˈr ə n	9766.0			
297.0	sout2896-lerek	majaˈkən	dry	Lerek Lamaholot	Austronesian	8Lembata		m a j a ˈk ə n	10001.0			
298.0	sout2896-lerek	paˈriŋ	dry in sun	Lerek Lamaholot	Austronesian	8Lembata		- - p a ˈr i ŋ -	983.0			
302.0	sout2896-lerek	ataˈdikə lereˈkən	short (people)	Lerek Lamaholot	Austronesian	8Lembata		a t a ˈd i k ə _ l e r e ˈk ə n	10031.0			
303.0	sout2896-lerek	mipiu	thin (non-human)	Lerek Lamaholot	Austronesian	8Lembata		m i p i - u	9862.0			
304.0	sout2896-lerek	kənoˈjoŋ	skinny (human)	Lerek Lamaholot	Austronesian	8Lembata		k ə n o ˈj o ŋ	10047.0			
305.0	sout2896-lerek	prəˈvak	thick	Lerek Lamaholot	Austronesian	8Lembata		p r ə ˈv a k	9865.0			
306.0	sout2896-lerek	kəlopoˈrən	round	Lerek Lamaholot	Austronesian	8Lembata		k ə l o p o ˈr ə n	236.0			
307.0	sout2896-lerek	eka mitəˈman	dark	Lerek Lamaholot	Austronesian	8Lembata		e k a _ m i t ə ˈm a n	10036.0			
308.0	sout2896-lerek	beneiˈkən	light	Lerek Lamaholot	Austronesian	8Lembata		b e n e i ˈk ə n	9946.0			
309.0	sout2896-lerek	bəmiˈlan	dirty	Lerek Lamaholot	Austronesian	8Lembata		b ə m i ˈl a n	9151.0			
310.0	sout2896-lerek	bəliˈnau	clean	Lerek Lamaholot	Austronesian	8Lembata		b ə l i ˈn a u	10049.0			
311.0	sout2896-lerek	rəkəˈtən	sharp	Lerek Lamaholot	Austronesian	8Lembata		r ə k ə ˈt ə n	9873.0			
312.0	sout2896-lerek	kəmoˈhok; kəmoˈtəl	blunt; dull	Lerek Lamaholot	Austronesian	8Lembata		k ə m o ˈh o k -	839.0			
313.0	sout2896-lerek	bənərəˈtən	heavy	Lerek Lamaholot	Austronesian	8Lembata		b ə n ə r ə ˈt ə n	8847.0			
314.0	sout2896-lerek	kəleaˈŋen	light (weight)	Lerek Lamaholot	Austronesian	8Lembata		k ə l e a ˈŋ e n	9945.0			
315.0	sout2896-lerek	muluˈrən	straight	Lerek Lamaholot	Austronesian	8Lembata		- m u l u ˈr ə n -	195.0			
316.0	sout2896-lerek	kedaˈkən	wide	Lerek Lamaholot	Austronesian	8Lembata		k e d a ˈk ə n -	5832.0			
318.0	sout2896-lerek	neˈmoi	correct	Lerek Lamaholot	Austronesian	8Lembata		n e ˈm o i	10038.0			
319.0	sout2896-lerek	bənələˈŋən	wrong	Lerek Lamaholot	Austronesian	8Lembata		b ə n ə l ə ˈŋ ə n	9986.0			
320.0	sout2896-lerek	tahaˈkən	ripe	Lerek Lamaholot	Austronesian	8Lembata		t a h a ˈk ə n	202.0			
321.0	sout2896-lerek	ɡuˈtun; dəvəˈkən	rotten	Lerek Lamaholot	Austronesian	8Lembata		ɡ u ˈt u n	10050.0			
322.0	sout2896-lerek	pnetəˈnən; ˈpeta-ˈpeta	bitter	Lerek Lamaholot	Austronesian	8Lembata		p n e t ə ˈn ə n	9978.0			
323.0	sout2896-lerek	hənəruˈkən; hər-hər	sweet	Lerek Lamaholot	Austronesian	8Lembata		h ə n ə r u ˈk ə n	9923.0			
324.0	sout2896-lerek	ˈtobil	sour	Lerek Lamaholot	Austronesian	8Lembata		ˈt o b i l	10044.0			
325.0	sout2896-lerek	mədʒ͡uˈkən; pɔi-pɔi	salty	Lerek Lamaholot	Austronesian	8Lembata		m ə dʒ͡u ˈk ə n	10058.0			
326.0	sout2896-lerek	ɡənəˈkən; lereˈkən	flat	Lerek Lamaholot	Austronesian	8Lembata		ɡ ə n ə ˈk ə n	10011.0			
327.0	sout2896-lerek	kəmeluˈtən; kəˈmel-kəˈmel	smooth	Lerek Lamaholot	Austronesian	8Lembata		k ə m e l u ˈt ə n	9172.0			
328.0	sout2896-lerek	-	rough	Lerek Lamaholot	Austronesian	8Lembata						
329.0	sout2896-lerek	mitəˈman; miˈtəm	black	Lerek Lamaholot	Austronesian	8Lembata		m i t ə ˈm a n	200.0			
330.0	sout2896-lerek	buˈdʒ͡ak	white	Lerek Lamaholot	Austronesian	8Lembata		b u ˈdʒ͡a - k -	6523.0			
331.0	sout2896-lerek	meˈran	red	Lerek Lamaholot	Austronesian	8Lembata		- m e ˈr a n	183.0			
332.0	sout2896-lerek	pətaˈŋan	green	Lerek Lamaholot	Austronesian	8Lembata		p ə t a ˈŋ a n	9201.0			
333.0	sout2896-lerek	pəhəˈləm	blue	Lerek Lamaholot	Austronesian	8Lembata		p ə h ə ˈl ə m	3209.0			
334.0	sout2896-lerek	kumaˈhən	yellow	Lerek Lamaholot	Austronesian	8Lembata		k u m a ˈh ə n	17.0			
335.0	sout2896-lerek	huˈhan	sick; painful	Lerek Lamaholot	Austronesian	8Lembata		h u ˈh a n	10032.0			
336.0	sout2896-lerek	kruˈit	shy; ashamed	Lerek Lamaholot	Austronesian	8Lembata		k r u ˈi t	9820.0			
337.0	sout2896-lerek	oremai	thirsty	Lerek Lamaholot	Austronesian	8Lembata		o r e m a i	9860.0			
338.0	sout2896-lerek	ˈtei ˈmaluv	hungry	Lerek Lamaholot	Austronesian	8Lembata		ˈt e i _ ˈm a l u v	9992.0			
339.0	sout2896-lerek	maˈta kiˈpɛk	blind	Lerek Lamaholot	Austronesian	8Lembata		m a ˈt a _ k i ˈp ɛ k	266.0			
340.0	sout2896-lerek	kəˈlebitən	deaf	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈl e b i t ə n	9790.0			
341.0	sout2896-lerek	təˈnakutən	scared	Lerek Lamaholot	Austronesian	8Lembata		t ə ˈn a k u t ə n	9863.0			
342.0	sout2896-lerek	ˈunor	angry	Lerek Lamaholot	Austronesian	8Lembata		ˈu n o r	9951.0			
343.0	sout2896-lerek	ˈtulu	to see	Lerek Lamaholot	Austronesian	8Lembata		ˈt u l u	1024.0			
344.0	sout2896-lerek	ˈdəŋə	to hear	Lerek Lamaholot	Austronesian	8Lembata		ˈd ə ŋ ə -	166.0			
345.0	sout2896-lerek	hoˈdam (vaˈuk)	to smell	Lerek Lamaholot	Austronesian	8Lembata		h o ˈd a m	9826.0			
346.0	sout2896-lerek	uˈkoi	to think	Lerek Lamaholot	Austronesian	8Lembata		- u ˈk o i	8985.0			
347.0	sout2896-lerek	meˈtən	to know	Lerek Lamaholot	Austronesian	8Lembata		m e ˈt ə - n -	2441.0			
348.0	sout2896-lerek	pəˈnua; təˈdək	to say	Lerek Lamaholot	Austronesian	8Lembata		p ə ˈn u a	9912.0			
349.0	sout2896-lerek	ˈkoiŋ; pəˈnua	to speak	Lerek Lamaholot	Austronesian	8Lembata		ˈk o i ŋ	9979.0			
350.0	sout2896-lerek	ˈraŋa	voice	Lerek Lamaholot	Austronesian	8Lembata		ˈr a ŋ a	9793.0			
351.0	sout2896-lerek	makəˈtei	language	Lerek Lamaholot	Austronesian	8Lembata		m a k ə ˈt e i	10025.0			
352.0	sout2896-lerek	ˈeva	to lie down	Lerek Lamaholot	Austronesian	8Lembata		- ˈe v a	6706.0			
353.0	sout2896-lerek	ɡəˈle	to sleep	Lerek Lamaholot	Austronesian	8Lembata		ɡ ə ˈl e	9822.0			
354.0	sout2896-lerek	baŋ	to wake up	Lerek Lamaholot	Austronesian	8Lembata		b a ŋ -	225.0			
355.0	sout2896-lerek	ˈriɔ	to wake someone up	Lerek Lamaholot	Austronesian	8Lembata		ˈr i ɔ	9871.0			
356.0	sout2896-lerek	ləˈbo	to bathe	Lerek Lamaholot	Austronesian	8Lembata		l ə ˈb o	20.0			
357.0	sout2896-lerek	ləˈbo anaˈkən	to bathe (a child)	Lerek Lamaholot	Austronesian	8Lembata		l ə ˈb o _ a n a ˈk ə n	39.0			
358.0	sout2896-lerek	ˈtobe	to sit	Lerek Lamaholot	Austronesian	8Lembata		ˈt o b e	114.0			
359.0	sout2896-lerek	dir	to stand	Lerek Lamaholot	Austronesian	8Lembata		- d i r -	424.0			
360.0	sout2896-lerek	ˈpanə	to walk	Lerek Lamaholot	Austronesian	8Lembata		ˈp a n ə	59.0			
361.0	sout2896-lerek	kar	to run	Lerek Lamaholot	Austronesian	8Lembata		k a r -	9909.0			
362.0	sout2896-lerek	paˈnav	to go	Lerek Lamaholot	Austronesian	8Lembata		p a ˈn a v	6877.0			
363.0	sout2896-lerek	naŋ	to swim	Lerek Lamaholot	Austronesian	8Lembata		n a ŋ - -	181.0			
364.0	sout2896-lerek	ˈbəkə	to fly	Lerek Lamaholot	Austronesian	8Lembata		ˈb ə k ə -	107.0			
365.0	sout2896-lerek	pəˈhol dʒe ˈlodo	to fall (from above)	Lerek Lamaholot	Austronesian	8Lembata		p ə ˈh o l _ dʒ e _ ˈl o d o	9960.0			
366.0	sout2896-lerek	ˈtobaŋ	to fall over	Lerek Lamaholot	Austronesian	8Lembata		ˈt o b a ŋ	6881.0			
367.0	sout2896-lerek	paˈhoˈləŋ; ˈlokaŋ	to drop	Lerek Lamaholot	Austronesian	8Lembata		p a ˈh o ˈl ə ŋ	9842.0			
368.0	sout2896-lerek	mɛn	to drink	Lerek Lamaholot	Austronesian	8Lembata		m ɛ n	6724.0			
369.0	sout2896-lerek	ɡa; ka	to eat	Lerek Lamaholot	Austronesian	8Lembata		ɡ a	9931.0			
370.0	sout2896-lerek	ˈlolu	to cook	Lerek Lamaholot	Austronesian	8Lembata		ˈl o l u	9830.0			
371.0	sout2896-lerek	ˈbahaŋ	to wash	Lerek Lamaholot	Austronesian	8Lembata		ˈb - a h a ŋ -	4355.0			
372.0	sout2896-lerek	hauˈrəŋ	to sew	Lerek Lamaholot	Austronesian	8Lembata		h a u ˈr ə ŋ	47.0			
373.0	sout2896-lerek	modʒ͡iˈpən	to live; be alive; living	Lerek Lamaholot	Austronesian	8Lembata		m o dʒ͡i - ˈp ə n	9892.0			
374.0	sout2896-lerek	ˈehe ˈnai	to breathe	Lerek Lamaholot	Austronesian	8Lembata		- ˈe h e _ ˈn a - i	24.0			
375.0	sout2896-lerek	kəˈradʒ͡a	to work	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈr - - - a dʒ͡a -	11.0			
376.0	sout2896-lerek	maˈtei	to die	Lerek Lamaholot	Austronesian	8Lembata		m a - ˈt e - i	97.0			
377.0	sout2896-lerek	bɛŋ	to give	Lerek Lamaholot	Austronesian	8Lembata		b ɛ ŋ -	6431.0			
378.0	sout2896-lerek	pohoˈkəŋ	to wipe	Lerek Lamaholot	Austronesian	8Lembata		p o h o ˈk ə ŋ	10023.0			
379.0	sout2896-lerek	ˈbedʒ͡ɔ	to come	Lerek Lamaholot	Austronesian	8Lembata		ˈb e dʒ͡ɔ -	169.0			
380.0	sout2896-lerek	ɡeˈkɔi	to laugh	Lerek Lamaholot	Austronesian	8Lembata		ɡ e ˈk ɔ i	9.0			
381.0	sout2896-lerek	ˈɡiar	to cry	Lerek Lamaholot	Austronesian	8Lembata		ˈɡ i - a r -	1520.0			
382.0	sout2896-lerek	hɛˈdu	to dance	Lerek Lamaholot	Austronesian	8Lembata		h ɛ ˈd u	6783.0			
383.0	sout2896-lerek	kanˈtar	to sing	Lerek Lamaholot	Austronesian	8Lembata		k a n ˈt a r -	90.0			
384.0	sout2896-lerek	ˈpapi ˈole	to burn (clear land)	Lerek Lamaholot	Austronesian	8Lembata		ˈp a p i _ ˈo l e	9878.0			
385.0	sout2896-lerek	ˈonikənɡ; ˈtalɛk; ˈtalɛk ˈkay	to burn; to shine	Lerek Lamaholot	Austronesian	8Lembata		ˈo n i k ə n ɡ	6788.0			
386.0	sout2896-lerek	waləˈkən; ˈhodiŋ	to shine	Lerek Lamaholot	Austronesian	8Lembata		w a l ə ˈk ə n	6823.0			
387.0	sout2896-lerek	maˈhap	to chew	Lerek Lamaholot	Austronesian	8Lembata		m a ˈh a p	9984.0			
388.0	sout2896-lerek	kəˈmoav	to yawn	Lerek Lamaholot	Austronesian	8Lembata		- k ə ˈm o - a v -	5803.0			
389.0	sout2896-lerek	məmiˈhəŋ; məmˈhi	to suck	Lerek Lamaholot	Austronesian	8Lembata		m ə m i ˈh ə ŋ	9987.0			
390.0	sout2896-lerek	purəˈhəŋ	to blow	Lerek Lamaholot	Austronesian	8Lembata		p u r ə ˈh ə ŋ	4368.0			
391.0	sout2896-lerek	təˈmidʒ͡ɔ	to spit	Lerek Lamaholot	Austronesian	8Lembata		- t ə ˈm i dʒ͡ɔ -	3805.0			
392.0	sout2896-lerek	ˈluaŋ	to vomit	Lerek Lamaholot	Austronesian	8Lembata		ˈl u a ŋ	9885.0			
393.0	sout2896-lerek	pohoˈkəŋ	to rub	Lerek Lamaholot	Austronesian	8Lembata		p - o h o ˈk ə ŋ	5991.0			
394.0	sout2896-lerek	kəˈraɡum	to scratch	Lerek Lamaholot	Austronesian	8Lembata		k ə - ˈr a ɡ u m	633.0			
395.0	sout2896-lerek	kənəˈha	itchy	Lerek Lamaholot	Austronesian	8Lembata		k ə n ə ˈh a	2757.0			
396.0	sout2896-lerek	kəˈhobɔi	to swell	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈh o b ɔ i	10046.0			
397.0	sout2896-lerek	bəŋoˈlaŋ	to hit	Lerek Lamaholot	Austronesian	8Lembata		b ə ŋ o ˈl a ŋ	7153.0			
398.0	sout2896-lerek	təˈpa	to slap	Lerek Lamaholot	Austronesian	8Lembata		- t ə - ˈp a - -	2826.0			
399.0	sout2896-lerek	(ˈaor) ˈɡike	to bite	Lerek Lamaholot	Austronesian	8Lembata		ˈɡ i k - - e	34.0			
400.0	sout2896-lerek	ˈbelo	to cut	Lerek Lamaholot	Austronesian	8Lembata		ˈb e l o -	342.0			
401.0	sout2896-lerek	bakəˈtəŋ	to cut down	Lerek Lamaholot	Austronesian	8Lembata		b a k ə ˈt ə ŋ	2736.0			
402.0	sout2896-lerek	ləˈkaŋ	to split	Lerek Lamaholot	Austronesian	8Lembata		- l ə ˈk a ŋ	8988.0			
403.0	sout2896-lerek	veˈkan	to divide	Lerek Lamaholot	Austronesian	8Lembata		v e ˈk a n -	354.0			
404.0	sout2896-lerek	həɡəˈtəŋ	to stab	Lerek Lamaholot	Austronesian	8Lembata		h ə ɡ ə ˈt ə ŋ	77.0			
405.0	sout2896-lerek	tukuˈraŋ	to skewer	Lerek Lamaholot	Austronesian	8Lembata		t u - k u ˈr a ŋ	2775.0			
406.0	sout2896-lerek	ˈpunu vakˈhi	to fight	Lerek Lamaholot	Austronesian	8Lembata		ˈp u n u _ v a k ˈh i -	6683.0			
407.0	sout2896-lerek	ˈbavat	to guard	Lerek Lamaholot	Austronesian	8Lembata		ˈb a v a t	9952.0			
408.0	sout2896-lerek	dəkaŋ; ˈbato	to throw	Lerek Lamaholot	Austronesian	8Lembata		d ə k a ŋ	7091.0			
409.0	sout2896-lerek	baˈti	to hunt	Lerek Lamaholot	Austronesian	8Lembata		b a ˈt i -	5802.0			
410.0	sout2896-lerek	məˈraŋ na ˈmatei	to kill	Lerek Lamaholot	Austronesian	8Lembata		m ə ˈr a ŋ _ n a _ ˈm a t e i	9965.0			
411.0	sout2896-lerek	dəɡuˈrəŋ	to chase away	Lerek Lamaholot	Austronesian	8Lembata		d ə ɡ u ˈr ə ŋ	8430.0			
413.0	sout2896-lerek	doˈriŋ	to search for; to hunt for	Lerek Lamaholot	Austronesian	8Lembata		d o ˈr i ŋ	9969.0			
414.0	sout2896-lerek	ɡal; ˈɡurit	to dig	Lerek Lamaholot	Austronesian	8Lembata		ɡ a l -	93.0			
415.0	sout2896-lerek	ˈtoman	to bury	Lerek Lamaholot	Austronesian	8Lembata		ˈt o m a n -	9875.0			
416.0	sout2896-lerek	ˈbaŋak	to flow	Lerek Lamaholot	Austronesian	8Lembata		ˈb a ŋ a k	126.0			
417.0	sout2896-lerek	ˈbao	to float	Lerek Lamaholot	Austronesian	8Lembata		ˈb a o	9963.0			
418.0	sout2896-lerek	nətərˈha	to freeze	Lerek Lamaholot	Austronesian	8Lembata		n ə t ə r ˈh a	9964.0			
419.0	sout2896-lerek	peheˈnaŋ	to hold	Lerek Lamaholot	Austronesian	8Lembata		p e h e ˈn a ŋ	23.0			
420.0	sout2896-lerek	ˈpui	to tie	Lerek Lamaholot	Austronesian	8Lembata		ˈp u i	10035.0			
