Feature_ID	Language_ID	Value	English	Language name (-dialect)	Family	Region	Comment	Alignment	Cognate Set	Source	Loan	Reference
421.0	abui1241-petle-o	tafik	to play	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		t a f i k	4988.0			
422.0	abui1241-petle-o	hafik	to pull	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		h a f i k -	2460.0			
433.0	abui1241-petle	ta.kau	to steal	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		t a k a - u -	387.0			
433.0	abui1241-petle-o	takau	to steal	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		t a k a - u -	387.0			
438.0	abui1241-petle		to wait	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central	written but no spoken					
438.0	abui1241-petle-o	neroi	to wait	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- n e r o i	4792.0			
442.0	abui1241-petle	tak	to shoot	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central	check recording for example	- - t - a k -	4823.0			
442.0	abui1241-petle-o	tak	to shoot	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- - t - a k -	4823.0			
450.0	abui1241-petle	'nu.ku	one	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central	stress is diff	- ˈn u k u	418.0			
450.0	abui1241-petle-o	nuku	one	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- n u k u	418.0			
451.0	abui1241-petle	'o.ki	two	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		- - ˈo k i -	2625.0			
451.0	abui1241-petle-o	oki	two	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- - o k i -	2625.0			
452.0	abui1241-petle	'su.a	three	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		ˈs u - a	1527.0			
452.0	abui1241-petle-o	sua	three	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		s u - a	1527.0			
453.0	abui1241-petle	bu.'ti	four	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		b u ˈt i -	101.0			
453.0	abui1241-petle-o	buti	four	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		b u t i -	101.0			
454.0	abui1241-petle	je.'tiŋ	five	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		j e - - - ˈt i ŋ - -	4931.0			
454.0	abui1241-petle-o	yeting	five	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- y - - e t i n - g	4931.0			
455.0	abui1241-petle	ta.'la.ma	six	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		t a ˈl a - m a -	322.0			
455.0	abui1241-petle-o	talama	six	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		t a l a - m a -	322.0			
456.0	abui1241-petle	je.'tiŋ  'o.ki	seven	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central						
456.0	abui1241-petle-o	yeting oki	seven	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- y - - e t i n g _ o - - k i	4897.0			
457.0	abui1241-petle	je.'tiŋ 'su.a	eight	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		j e - - - ˈt i ŋ - _ ˈs u a	4842.0			
457.0	abui1241-petle-o	yeting sua	eight	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- y - - e t i n g _ s u a	4842.0			
458.0	abui1241-petle	je.'tiŋ buti	nine	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		j e - ˈt i ŋ - _ b u t i	4852.0			
458.0	abui1241-petle-o	yeting buti	nine	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- y e t i n g _ b u t i	4852.0			
459.0	abui1241-petle	kar.'nu.ku	ten	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		k a - r - ˈn u k u	447.0			
459.0	abui1241-petle-o	karnuku	ten	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		k a - r - n u k u	447.0			
470.0	abui1241-petle-o	kär.'ä.jo.qu wäl 'ta.la.ma	twenty one	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		k ä - r ˈä - - j o q u _ w ä - l - - _ ˈt a l a m a	2403.0			
471.0	abui1241-petle-o	kär.'ä.jo.qu wäl je̞.tiŋ ä.jo.'qu	twenty two	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		k ä r ˈä j - o q u _ w ä l _ j e̞ t i ŋ _ ä j - o ˈq u	4985.0			
472.0	abui1241-petle-o	kär.'ä.jo.qu wäl je̞.ti 'su.a	twenty three	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		k ä r ˈä j - o q u _ w ä l _ j e̞ t i _ ˈs u a	4987.0			
473.0	abui1241-petle-o	kär.'ä.jo.qu wäl je̞.tiŋ bu.'ti	twenty four	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		k ä r ˈä - j o q u _ w ä l _ j e̞ - t i ŋ _ b u ˈt i	3081.0			
503.0	abui1241-petle	a.'ku.i 'sa.ha	rack(above hearth/for storing food)	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		- a ˈk u i _ ˈs a h a	4964.0			
503.0	abui1241-petle	fal 'fa.la	rack(above hearth/for storing food)	Abui-Petleng	Timor-Alor-Pantar	3Alor, 2Central		f a l - _ ˈf a l a	4963.0			
503.0	abui1241-petle-o	akui saha	rack(above hearth/for storing food)	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		- a k u i _ s a h a	4964.0			
503.0	abui1241-petle-o	fal fala	rack(above hearth/for storing food)	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	3Alor, 2Central		f a l - _ f a l a	4963.0			
